labels,balaban,nodes,edges,estrada,narumi,padmakar_ivan,polarity_nr,randic,szeged,wiener,zagreb,schultz,mod_zagreb,hyp_wiener,n_impurity,label_entropy,edge_strength
0,1.8529817457060944,28,31,72.3501,129140160.0,872,66,13.017519,3041.0,1596,164,6758,28.000000834465027,4905.0,1.0434782608695652,1.1625782147358086,0.25806451612903225
1,2.7892095637088907,34,35,203.5003460246731,95551488.0,1154,85,14.965179,3691.0,2758,196,10744,34.00000023841858,9780.0,1.588235294117647,1.8443232173216673,0.08571428571428572
1,3.6940112857329206,25,25,144.3398500036976,373248.0,594,56,10.963432,1540.0,1186,136,4493,25.00000023841858,3377.0,1.2,1.1829661954675215,0.12
0,1.826633278200969,19,22,52.992435,839808.0,406,39,8.8101845,884.0,551,122,2500,19.000000178813934,1335.0,1.5,1.5779772001172403,0.18181818181818182
1,4.527512324175598,11,10,25.156277,96.0,90,18,4.754036,142.0,142,52,510,11.000000059604645,286.0,1.5,1.4911148500551858,0.0
1,2.6956345622000732,64,67,391.2393292405001,237494511599616.0,4337,216,27.290781,19595.0,11829,406,46537,64.0,48469.0,1.2698412698412698,1.2475562489182657,0.04477611940298507
0,1.504515413206257,36,42,96.66614,282429554688.0,1650,99,16.928204,8682.0,2850,228,12768,36.000001072883606,9171.0,0.96,0.9182958340544894,0.2857142857142857
0,1.8525732882882162,39,42,247.13377279711682,44079841280.0,1688,79,17.643354,8142.0,4102,224,16788,39.0000005364418,16242.0,1.3714285714285714,1.5081206370787639,0.21428571428571427
1,2.280390833729853,15,16,37.617542,13122.0,224,28,6.947265,500.0,309,82,1302,15.000000357627869,696.0,1.1428571428571428,1.4565647621309539,0.3125
0,1.8890599793132752,40,44,260.4710496088,99179642880.0,1848,108,18.100853,8732.0,3750,244,15628,40.00000077486038,12547.0,1.2121212121212122,1.57838982472352,0.22727272727272727
0,6.121751604447696,23,22,125.77868896171506,36864.0,462,47,9.908066,1024.0,1024,120,3710,22.999999940395355,3040.0,1.4166666666666667,1.6851179336594355,0.09090909090909091
0,1.636826912531579,30,35,85.7229,1224440064.0,1094,80,13.761537,4059.0,1753,202,7824,30.000000417232513,5083.0,1.28,1.272905595320056,0.17142857142857143
1,1.8242809920221283,32,35,206.85105645329435,1549681920.0,1132,73,14.89453,3868.0,2338,182,9839,32.00000077486038,7880.0,1.2258064516129032,1.5608203810934291,0.2571428571428571
1,5.13529071300774,14,13,32.68723,384.0,156,27,6.0040355,267.0,267,70,956,14.000000059604645,598.0,1.6,1.9211854965885542,0.15384615384615385
0,3.623281003705976,8,7,17.616007,24.0,42,8,3.4813805,63.0,63,34,230,8.0,115.0,1.3333333333333333,2.0,0.14285714285714285
0,1.9573385248987303,26,28,65.46814,19131876.0,732,55,12.073161,2796.0,1423,144,5888,26.000000596046448,4584.0,1.1851851851851851,1.4604846813131116,0.25
0,2.1212594461150855,26,28,65.71385,14348907.0,734,59,12.017519,2630.0,1322,146,5450,26.000000774860382,3899.0,1.0434782608695652,1.1867198445327565,0.25
0,2.990119020251841,14,14,80.83031600207066,1728.0,173,23,6.2211795,294.0,261,74,1018,14.000000059604645,571.0,1.4285714285714286,1.959190423419946,0.14285714285714285
1,2.2674282711681504,47,51,300.72945826928833,782757789696.0,2390,162,20.861294,8158.0,5033,302,20363,47.00000011920929,16257.0,1.288888888888889,1.4199528225334757,0.0784313725490196
1,2.996622612853958,14,14,36.156944,1152.0,171,23,6.061166,265.0,265,78,1024,14.00000011920929,588.0,1.3333333333333333,1.2638091738835462,0.07142857142857142
0,1.6540807995127587,39,43,100.718414,148769472512.0,1766,100,18.116022,8326.0,3944,230,16661,39.00000077486038,15062.0,1.1176470588235294,1.3663759416191268,0.23255813953488372
1,2.6585475065697914,73,76,443.15693886758976,1.0133099161583616e+16,5606,242,30.77671,27166.0,17523,464,68964,73.0,82204.0,1.295774647887324,0.9505668528932195,0.013157894736842105
1,2.3787222760476507,68,71,414.3123473478792,2849934139195392.0,4881,216,29.12588,23873.0,15909,424,63097,68.00000005960464,79440.0,1.2727272727272727,1.1969026122586721,0.07042253521126761
1,7.382987450926291,28,27,154.62730756215592,262144.0,702,69,11.87132,1567.0,1567,154,5666,28.0,4647.0,1.3793103448275863,1.1981174211304033,0.0
1,2.454293543506206,26,27,64.198395,4251528.0,690,56,11.888858,2147.0,1414,140,5640,26.000000536441803,4505.0,1.04,1.386614174262459,0.2222222222222222
1,7.471202625492346,44,43,246.9722995740315,402653184.0,1806,116,18.48138,5985.0,5985,250,22298,44.0,27718.0,1.3333333333333333,1.1433201021277661,0.023255813953488372
0,3.008370828877921,16,16,38.282444,6561.0,234,29,7.285469,566.0,382,80,1476,16.000000476837158,911.0,1.1764705882352942,2.0550365325772657,0.25
1,5.7961658088675225,27,26,148.85701497221288,262144.0,650,42,11.328428,1742.0,1742,144,6410,27.0,6316.0,1.7142857142857142,1.7597755969553877,0.038461538461538464
0,4.13926472253358,13,12,29.440557,432.0,132,15,5.7758746,254.0,254,58,918,13.00000011920929,637.0,1.3846153846153846,1.760495029766198,0.3333333333333333
0,6.3670764133385065,28,27,154.62730756215592,442368.0,702,51,11.900318,1795.0,1795,148,6572,28.000000059604645,6109.0,1.5862068965517242,1.8767171930943924,0.07407407407407407
1,3.8906944582938237,43,43,248.26454200635987,536870912.0,1766,112,17.957108,5583.0,5583,256,21416,43.0,25276.0,1.3636363636363635,1.0562901796690893,0.0
1,5.698311952375623,23,22,125.77868896171506,32768.0,462,36,9.621321,1090.0,1090,122,3976,23.0,3406.0,1.6666666666666667,1.9744667176617656,0.045454545454545456
1,2.979957416592243,18,18,103.92469200266227,17496.0,300,32,8.0919285,763.0,547,92,2110,18.00000035762787,1476.0,1.2222222222222223,1.6337314206421332,0.2222222222222222
1,2.006606117242601,35,37,216.61516064299406,3673320192.0,1312,72,16.337152,5508.0,3264,188,13199,35.00000041723251,12926.0,1.2352941176470589,1.5101106037147636,0.21621621621621623
1,2.5003012851008184,25,26,62.257523,1889568.0,623,55,11.317492,1699.0,1252,138,4967,25.000000417232513,3850.0,1.25,1.5195563653739033,0.19230769230769232
0,2.282945401330924,20,21,49.89239,157464.0,394,37,9.059237,1016.0,715,110,2892,20.000000417232513,2032.0,1.368421052631579,2.157717469130148,0.23809523809523808
0,1.8914178859888726,42,46,271.9680196183068,104485552128.0,2026,122,18.53547,10066.0,4296,266,17838,42.00000035762787,15248.0,1.2571428571428571,1.364955883417442,0.15217391304347827
1,7.114924578333277,37,36,206.5679253936017,47775744.0,1260,74,15.898388,3744.0,3744,196,13840,37.00000023841858,15073.0,1.4857142857142858,1.3569053052618838,0.1111111111111111
1,2.2601975819159272,24,25,145.79591953504695,2834352.0,574,44,11.21732,1653.0,1216,124,4894,24.000000476837158,3958.0,1.2727272727272727,1.895573440555143,0.28
1,1.436477241715084,44,48,283.4696371651321,1190155780096.0,2094,103,19.951807,9526.0,6356,262,26789,44.00000077486038,31660.0,1.4146341463414633,1.3967310475552024,0.1875
0,2.1505258607151,32,34,199.32220283598005,229582512.0,1098,74,14.478844,4367.0,2363,182,9576,32.00000071525574,8163.0,1.1428571428571428,1.5608203810934291,0.2647058823529412
1,3.7694980380874803,22,22,127.01906800325389,36864.0,456,51,9.232051,1164.0,801,128,3024,21.99999988079071,2037.0,1.7391304347826086,1.2406705316766884,0.0
1,1.7650740237104237,57,61,358.30918709255633,685529729335296.0,3549,143,25.537264,16174.0,10901,336,44829,57.00000071525574,52488.0,1.4736842105263157,1.5934991410769732,0.16393442622950818
0,3.202277656284728,19,19,45.782486,26244.0,336,35,8.496794,868.0,602,98,2299,19.000000417232513,1568.0,1.263157894736842,1.7399546474223628,0.21052631578947367
1,3.71651637688805,18,18,103.92469200266227,4096.0,300,51,7.5,690.0,447,108,1704,18.0,972.0,1.263157894736842,1.584962500721156,0.0
1,3.654836126518546,31,31,178.98141400458502,6718464.0,924,71,13.496793,2692.0,2242,170,8557,31.000000417232513,7869.0,1.2903225806451613,1.5019527617206214,0.12903225806451613
1,2.983915464531949,69,72,420.0809922042077,4274901208793088.0,5021,224,29.607931,22713.0,13340,430,52021,69.00000017881393,51303.0,1.353846153846154,1.2789256356627856,0.05555555555555555
0,2.7421338979390937,24,25,145.79591953504695,746496.0,586,61,10.697412,1800.0,1020,138,4038,24.00000023841858,2748.0,1.1304347826086956,1.3250112108241774,0.12
0,2.9166965204883266,23,23,132.7926620034018,314928.0,488,36,10.363767,1248.0,1152,116,4424,23.000000417232513,3890.0,1.4166666666666667,1.8643767621991794,0.2608695652173913
0,1.8478390938465163,27,30,178.12066318148493,86093440.0,836,64,12.589998,3372.0,1438,158,6134,27.000000715255737,4301.0,1.1304347826086956,1.5602636729586163,0.3
1,2.969154233596309,15,15,36.215946,2916.0,204,27,6.6754265,480.0,318,78,1239,15.000000298023224,732.0,1.6,1.965596230357602,0.2
1,2.4188581092216017,22,23,55.1914,314928.0,482,49,9.868802,1261.0,885,124,3556,22.000000417232513,2521.0,1.2173913043478262,1.8743968275792586,0.21739130434782608
0,2.973329193458861,16,16,92.37750400236646,6561.0,234,29,7.285469,574.0,386,80,1492,16.000000476837158,935.0,1.125,1.7489992230622806,0.3125
0,2.1477202097840355,30,32,75.801476,102036672.0,968,74,13.811489,3818.0,1970,170,8006,30.000000596046448,6539.0,1.1851851851851851,1.5950000384812941,0.21875
1,2.7635839507181803,60,62,360.832074453345,240734712102912.0,3708,147,26.695477,14410.0,11489,342,44947,60.00000035762787,50360.0,1.5,1.799388953108146,0.12903225806451613
1,2.674500848200301,58,59,342.0354616584413,40122452017152.0,3362,125,25.594967,15193.0,13582,320,53408,58.00000035762787,79689.0,1.5517241379310345,1.7730464943089883,0.13559322033898305
0,1.6097747153060509,38,43,102.270065,167365656576.0,1728,97,17.57692,7539.0,3411,236,14722,38.00000089406967,11654.0,1.096774193548387,1.12395765701863,0.23255813953488372
1,3.172582800395026,29,29,167.43422600428923,3359232.0,806,61,12.719919,2604.0,2100,156,8055,29.000000417232513,8089.0,1.3103448275862069,1.45601179722626,0.13793103448275862
0,4.448550829795408,17,16,39.441673,2592.0,240,24,7.369914,540.0,540,82,1970,17.00000011920929,1641.0,1.6666666666666667,1.807763576417194,0.125
1,3.1280997734090272,26,27,157.3348503455365,589824.0,688,72,11.065385,1892.0,1156,162,4472,26.000000059604645,2946.0,1.28,0.961236604722876,0.037037037037037035
0,3.7450939500943408,35,35,202.07579000517663,71663616.0,1184,82,15.466798,3716.0,3150,190,12009,35.000000178813934,12062.0,1.2941176470588236,1.707156230921614,0.17142857142857143
0,2.3045375934259127,31,32,186.18686926099326,57395628.0,980,64,14.050211,3646.0,2500,166,9922,31.000000774860382,10002.0,1.103448275862069,1.4474519468397145,0.25
0,2.078071595886356,26,28,164.75584853141123,12754584.0,713,55,11.89064,2210.0,1356,148,5578,26.000000536441803,4125.0,1.28,1.3993556675323378,0.21428571428571427
1,4.579950448540912,15,14,34.659813,864.0,182,20,6.4592314,360.0,360,72,1302,15.000000059604645,935.0,1.375,1.3995812306460644,0.14285714285714285
0,2.1564673610443297,25,26,61.438957,3188646.0,638,50,11.500683,2096.0,1412,132,5696,25.000000655651093,4956.0,1.0,1.5143029514736246,0.2692307692307692
1,3.0736271492323106,17,17,98.15109800251437,8748.0,266,31,7.5861106,658.0,448,88,1725,17.00000035762787,1105.0,1.1764705882352942,1.9688738747207213,0.17647058823529413
0,2.7692006943371617,32,33,191.9578750186669,47775744.0,1022,77,14.2151785,3126.0,2335,182,9114,32.00000023841858,7928.0,1.6,1.84579257002673,0.15151515151515152
0,3.0237157840738176,5,4,10.524391,4.0,12,0,2.0,16.0,16,20,64,5.0,22.0,1.3333333333333333,1.9219280948873625,0.0
1,1.0825268050869787,85,94,557.331762572647,3.730622684030895e+23,8071,209,38.402603,49802.0,33840,526,144468,85.00000101327896,227038.0,1.4936708860759493,1.669787819414133,0.1595744680851064
0,2.5134705783832194,27,28,163.1047779375976,5038848.0,742,52,11.975086,2520.0,1554,150,6140,27.000000178813934,4990.0,1.4074074074074074,1.3876892931631748,0.17857142857142858
0,2.284804366912779,30,31,180.4160372266725,43046720.0,918,62,13.74957,3347.0,2291,158,9108,30.00000089406967,8978.0,1.103448275862069,1.2866926683547548,0.22580645161290322
1,2.0213068466593276,68,73,429.1660644746881,9007199254740992.0,5029,231,28.87132,23009.0,14059,452,57239,68.0,60535.0,1.373134328358209,1.220205068605301,0.0
1,3.232905059584842,26,26,150.1134440038455,839808.0,644,47,11.402607,1886.0,1493,138,5706,26.00000023841858,4985.0,1.4615384615384615,1.4956321302677145,0.15384615384615385
0,3.1892193233501924,19,19,109.69828600281018,26244.0,336,35,8.496794,872.0,604,98,2307,19.000000417232513,1580.0,1.263157894736842,1.8710191208788403,0.2631578947368421
0,2.355271908874265,38,41,241.3760646404272,2717908992.0,1519,116,16.725216,4307.0,3052,244,12279,38.00000011920929,9333.0,1.3714285714285714,1.4249893704297378,0.07317073170731707
0,2.368535655882723,24,25,59.6585,1259712.0,572,43,10.753725,1667.0,1176,132,4672,24.000000298023224,3728.0,1.52,1.6125474873813834,0.16
1,3.5352427998943465,75,76,440.176593103608,6.933159547502592e+16,5688,182,32.580956,24498.0,22014,424,85880,75.0000005364418,120773.0,1.4324324324324325,1.3784807570121305,0.10526315789473684
1,1.9223314095140374,24,26,153.24222670534377,5668704.0,611,47,11.035601,1938.0,1157,136,4832,24.000000298023224,3619.0,1.52,1.528368899209021,0.23076923076923078
1,2.3194003089250286,21,22,51.67135,472392.0,448,42,9.844643,1422.0,808,110,3256,21.00000035762787,2315.0,1.1428571428571428,1.6482387129958878,0.2727272727272727
0,1.5997171866305182,38,43,99.688,282429554688.0,1752,98,17.74957,8607.0,3417,230,14788,38.00000113248825,11711.0,0.9655172413793104,0.9494520153879485,0.27906976744186046
0,2.2792816070250765,17,18,42.309242,39366.0,292,34,7.857949,844.0,442,92,1832,17.000000417232513,1091.0,1.0588235294117647,1.37928048729106,0.2777777777777778
