labels,balaban,nodes,edges,estrada,narumi,padmakar_ivan,polarity_nr,randic,szeged,wiener,zagreb,schultz,mod_zagreb,hyp_wiener,n_impurity,label_entropy,edge_strength
0,10.051094890510921,18,153,11369.082834831013,6975757312.0,4896,0,9.000001,153.0,153,5202,10404,18.000000067055225,153.0,3.3684210526315788,0.5032583347756457,0.9673202614379085
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,3.4,0.4854607607459134,0.9766081871345029
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,3.2941176470588234,0.5435644431995964,0.9416666666666667
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,3.25,0.5665095065529053,0.9238095238095239
0,9.553719008264464,17,136,8886116.0,4294967296.0,4080,0,8.5,136.0,136,4352,8704,17.0,136.0,7.111111111111111,1.0863128407412879,0.9705882352941176
1,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,5.090909090909091,0.7228578977329688,1.0571428571428572
1,16.031941031941162,30,435,3931334500000.0,500246413312.0,24360,0,14.999999,435.0,435,25230,50460,29.99999988824129,435.0,6.709677419354839,0.5665095065529053,0.993103448275862
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,4.666666666666667,0.946372935985442,1.032967032967033
0,6.081081081081078,10,45,8106.3945,43046720.0,720,0,5.0,45.0,45,810,1620,10.000000074505806,45.0,0.0,0.0,0.9555555555555556
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,4.4,0.74959525725948,1.032967032967033
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,1.6666666666666667,0.43949698692151334,0.9818181818181818
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,1.6666666666666667,0.43949698692151334,0.9818181818181818
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,1.6666666666666667,0.43949698692151334,0.9818181818181818
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,1.6666666666666667,0.43949698692151334,0.9818181818181818
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,1.6666666666666667,0.43949698692151334,0.9818181818181818
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,7.466666666666667,1.3787834934861756,1.0769230769230769
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,4.75,0.9055872616982602,0.9523809523809523
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,6.0,1.014097655573916,1.05
0,4.593749999999998,7,21,405.6361,279936.0,210,0,3.5000005,21.0,21,252,504,7.000000208616257,21.0,2.75,1.1488348542809168,1.2857142857142858
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,4.75,0.9055872616982602,0.9238095238095239
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,3.3333333333333335,0.7345299214394703,0.9010989010989011
0,5.586206896551724,9,36,2983.9011,16777216.0,504,0,4.5,36.0,36,576,1152,9.0,36.0,3.0,0.9864267287308426,0.9166666666666666
0,5.586206896551724,9,36,2983.9011,16777216.0,504,0,4.5,36.0,36,576,1152,9.0,36.0,4.6,1.3516441151533924,0.9166666666666666
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,5.833333333333333,1.3485878960124225,0.9818181818181818
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,8.375,1.5329145639793977,1.0285714285714285
1,12.042654028435987,22,231,30796.280230105294,37822857216.0,9240,0,11.000002,231.0,231,9702,19404,22.000000409781933,231.0,5.130434782608695,0.699857857026928,1.0562770562770563
0,5.586206896551724,9,36,2983.9011,16777216.0,504,0,4.5,36.0,36,576,1152,9.0,36.0,3.0,0.9864267287308426,0.9166666666666666
0,5.090909090909089,8,28,1099.2084,5764801.0,336,0,4.0,28.0,28,392,784,8.000000357627869,28.0,2.888888888888889,1.061278124459133,0.8571428571428571
0,5.090909090909089,8,28,1099.2084,5764801.0,336,0,4.0,28.0,28,392,784,8.000000357627869,28.0,2.888888888888889,1.061278124459133,0.8571428571428571
0,15.532981530343136,29,406,138593.44055069084,377801998336.0,21924,0,14.500001,406.0,406,22736,45472,29.000001296401024,406.0,5.4,0.6437936616217652,0.9901477832512315
0,15.034090909090809,28,378,113443.17479408457,282429521920.0,19656,0,14.0,378.0,378,20412,40824,28.000000208616257,378.0,1.8620689655172413,0.22228483068568797,1.0846560846560847
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,6.0,0.7424875695421236,0.9941520467836257
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,1.6666666666666667,0.43949698692151334,1.2181818181818183
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,3.0,0.6840384356390417,1.018181818181818
0,15.532981530343136,29,406,138593.44055069084,377801998336.0,21924,0,14.500001,406.0,406,22736,45472,29.000001296401024,406.0,5.4,0.6437936616217652,0.9901477832512315
0,15.532981530343136,29,406,138593.44055069084,377801998336.0,21924,0,14.500001,406.0,406,22736,45472,29.000001296401024,406.0,10.666666666666666,0.9401440773914522,1.0591133004926108
0,14.036544850498231,26,325,72004895000.0,152587894784.0,15600,0,12.999999,325.0,325,16250,32500,25.999999418854713,325.0,7.777777777777778,0.7062740891876007,1.0984615384615384
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,7.142857142857143,0.8112781244591328,0.9578947368421052
1,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,3.4545454545454546,0.4537163391869449,1.0
0,15.034090909090809,28,378,113443.17479408457,282429521920.0,19656,0,14.0,378.0,378,20412,40824,28.000000208616257,378.0,9.862068965517242,1.0622698109081752,1.0264550264550265
0,10.051094890510921,18,153,11369.082834831013,6975757312.0,4896,0,9.000001,153.0,153,5202,10404,18.000000067055225,153.0,5.894736842105263,0.7642045065086203,0.9673202614379085
1,16.031941031941162,30,435,3931334500000.0,500246413312.0,24360,0,14.999999,435.0,435,25230,50460,29.99999988824129,435.0,8.064516129032258,0.6500224216483541,1.0574712643678161
0,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,5.090909090909091,0.7228578977329687,0.9904761904761905
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,1.063157894736842
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,1.068421052631579
1,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,1.8,0.2974722489192897,1.0584795321637428
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,3.2941176470588234,0.5435644431995964,0.95
0,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,3.4545454545454546,0.4537163391869449,1.1238095238095238
0,15.034090909090809,28,378,113443.17479408457,282429521920.0,19656,0,14.0,378.0,378,20412,40824,28.000000208616257,378.0,9.448275862068966,0.8888857761841273,1.0925925925925926
0,14.036544850498231,26,325,72004895000.0,152587894784.0,15600,0,12.999999,325.0,325,16250,32500,25.999999418854713,325.0,8.88888888888889,0.7793498372920851,1.0123076923076924
0,14.53527607361959,27,351,92452.52507905639,208827056128.0,17550,0,13.5,351.0,351,18252,36504,27.00000100582838,351.0,6.571428571428571,0.6051865766334205,1.017094017094017
0,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,6.095238095238095,0.7219280948873623,0.9894736842105263
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,7.0,0.8314743880097293,0.9766081871345029
0,10.051094890510921,18,153,11369.082834831013,6975757312.0,4896,0,9.000001,153.0,153,5202,10404,18.000000067055225,153.0,5.894736842105263,0.7642045065086203,0.9738562091503268
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,7.0,0.8314743880097293,0.9766081871345029
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,1.75,0.3533593350214213,1.0285714285714285
0,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,6.095238095238095,0.7219280948873623,1.0526315789473684
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,3.2,0.5916727785823274,0.9010989010989011
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,3.2,0.5916727785823274,0.9010989010989011
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,3.2,0.5916727785823274,0.9010989010989011
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,3.2,0.5916727785823274,0.9010989010989011
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,4.75,0.9055872616982602,0.9238095238095239
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,4.75,0.9055872616982602,0.9238095238095239
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,4.75,0.9055872616982602,0.9238095238095239
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,4.75,0.9055872616982602,0.9238095238095239
0,8.559782608695643,15,105,4893.403518803103,1475789056.0,2730,0,7.500001,105.0,105,2940,5880,15.000000670552254,105.0,4.75,0.9055872616982602,0.9238095238095239
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,7.411764705882353,1.371640762186858,1.05
0,7.567164179104471,13,78,162759.23,429981696.0,1716,0,6.4999995,78.0,78,1872,3744,13.000000387430191,78.0,6.571428571428571,1.3346791410515946,1.0256410256410255
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,9.8,1.457424881409171,1.0584795321637428
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,9.0,1.1674367232867007,1.1403508771929824
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,0.9947368421052631
0,14.036544850498231,26,325,72004895000.0,152587894784.0,15600,0,12.999999,325.0,325,16250,32500,25.999999418854713,325.0,6.518518518518518,0.6193821946787638,1.083076923076923
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,5.647058823529412,0.8112781244591328,1.05
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,4.588235294117647,0.6962122601251458,0.95
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,4.588235294117647,0.6962122601251458,0.95
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,0.9894736842105263
1,12.042654028435987,22,231,30796.280230105294,37822857216.0,9240,0,11.000002,231.0,231,9702,19404,22.000000409781933,231.0,6.260869565217392,0.6840384356390417,0.9956709956709957
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,4.588235294117647,0.6962122601251458,0.95
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,3.2,0.5916727785823274,0.9010989010989011
0,16.031941031941162,30,435,3931334500000.0,500246413312.0,24360,0,14.999999,435.0,435,25230,50460,29.99999988824129,435.0,3.6774193548387095,0.420026001688088,0.9954022988505747
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,6.0,0.7424875695421236,0.9941520467836257
0,12.042654028435987,22,231,30796.280230105294,37822857216.0,9240,0,11.000002,231.0,231,9702,19404,22.000000409781933,231.0,3.4782608695652173,0.43949698692151334,1.0
1,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,4.909090909090909,0.5916727785823274,0.9952380952380953
0,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,0.9473684210526315
0,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,7.142857142857143,0.8112781244591328,0.9947368421052631
0,12.042654028435987,22,231,30796.280230105294,37822857216.0,9240,0,11.000002,231.0,231,9702,19404,22.000000409781933,231.0,6.260869565217392,0.6840384356390417,0.9956709956709957
1,14.036544850498231,26,325,72004895000.0,152587894784.0,15600,0,12.999999,325.0,325,16250,32500,25.999999418854713,325.0,6.7407407407407405,0.7441942138263227,1.0523076923076924
0,15.532981530343136,29,406,138593.44055069084,377801998336.0,21924,0,14.500001,406.0,406,22736,45472,29.000001296401024,406.0,5.333333333333333,0.574828144380386,0.9926108374384236
1,14.53527607361959,27,351,92452.52507905639,208827056128.0,17550,0,13.5,351.0,351,18252,36504,27.00000100582838,351.0,6.785714285714286,0.7253759284051441,1.0512820512820513
0,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,4.857142857142857,0.6098403047164005,1.0
1,12.042654028435987,22,231,30796.280230105294,37822857216.0,9240,0,11.000002,231.0,231,9702,19404,22.000000409781933,231.0,3.4782608695652173,0.43949698692151334,0.9956709956709957
0,8.063291139240498,14,91,442418.22,815730688.0,2184,0,7.0,91.0,91,2366,4732,14.000000521540642,91.0,5.333333333333333,0.8631205685666311,1.043956043956044
1,10.051094890510921,18,153,11369.082834831013,6975757312.0,4896,0,9.000001,153.0,153,5202,10404,18.000000067055225,153.0,3.3684210526315788,0.5032583347756457,0.9738562091503268
0,2.9999999999999996,4,6,21.189177,81.0,24,0,1.9999998,6.0,6,36,72,4.0000001192092896,6.0,2.0,1.5,1.6666666666666667
1,12.042654028435987,22,231,30796.280230105294,37822857216.0,9240,0,11.000002,231.0,231,9702,19404,22.000000409781933,231.0,3.4782608695652173,0.43949698692151334,1.0086580086580086
0,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,6.181818181818182,0.7024665512903904,0.9952380952380953
0,9.056603773584895,16,120,6552.783839433493,2562890752.0,3360,0,8.0,120.0,120,3600,7200,16.000000834465027,120.0,0.0,0.0,0.9583333333333334
0,12.042654028435987,22,231,30796.280230105294,37822857216.0,9240,0,11.000002,231.0,231,9702,19404,22.000000409781933,231.0,1.826086956521739,0.26676498780302604,0.961038961038961
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,5.0,0.7742433029172696,0.9766081871345029
1,14.036544850498231,26,325,72004895000.0,152587894784.0,15600,0,12.999999,325.0,325,16250,32500,25.999999418854713,325.0,3.5555555555555554,0.3912435636292556,1.0184615384615385
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,1.8,0.2974722489192897,1.04093567251462
0,12.042654028435987,22,231,30796.280230105294,37822857216.0,9240,0,11.000002,231.0,231,9702,19404,22.000000409781933,231.0,4.956521739130435,0.5746356978376794,1.0129870129870129
0,6.576086956521735,11,55,22030.143,100000000.0,990,0,5.5000005,55.0,55,1100,2200,11.000000163912773,55.0,4.333333333333333,1.0957952550009338,0.9818181818181818
0,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,1.131578947368421
0,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,11.7,1.6798229071556272,1.1345029239766082
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,1.0105263157894737
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,1.068421052631579
0,10.051094890510921,18,153,11369.082834831013,6975757312.0,4896,0,9.000001,153.0,153,5202,10404,18.000000067055225,153.0,4.7368421052631575,0.6500224216483541,0.9738562091503268
1,10.548701298701271,19,171,65659976.0,11019960320.0,5814,0,9.500001,171.0,171,6156,12312,19.00000014156103,171.0,3.4,0.4854607607459134,0.9766081871345029
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,1.0578947368421052
1,12.540948275862062,23,253,3584913000.0,54875877376.0,10626,0,11.500001,253.0,253,11132,22264,23.000000685453415,253.0,5.0,0.5586293734521992,1.0592885375494072
1,12.540948275862062,23,253,3584913000.0,54875877376.0,10626,0,11.500001,253.0,253,11132,22264,23.000000685453415,253.0,5.0,0.5586293734521992,1.0592885375494072
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,1.068421052631579
1,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,4.909090909090909,0.5916727785823274,1.061904761904762
1,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,4.909090909090909,0.5916727785823274,1.0571428571428572
0,11.544502617801061,21,210,24278.389810055516,25600000000.0,7980,0,10.500001,210.0,210,8400,16800,21.000000312924385,210.0,4.909090909090909,0.5916727785823274,1.0571428571428572
1,11.046511627906947,20,190,19004.279917372012,16983563264.0,6840,0,10.0,190.0,190,7220,14440,20.000000149011612,190.0,3.4285714285714284,0.46899559358928117,1.063157894736842
